Equipment_ID,Temperature,Pressure,Flow_Rate,Vibration,Humidity,Power_Consumption,Operating_Hours,Failure,Health_Score,Risk_Score,Prediction,Failure_Probability
EQ1454,69.69742381627559,44.88020359677974,85.16691478546625,6.2747305479783595,60.16134966087943,455.67691416155566,2185,0,48.589230320448706,64.04,0,0.005
EQ1455,67.07127167737656,46.99743213486172,92.63690657659652,7.457421774704633,70.2988348840515,518.6082518898779,1206,0,46.16480209343307,63.17,0,0.02
EQ1456,73.92969640045442,36.85672847462715,92.02102737561862,4.933058565400337,49.98770992556546,458.3170027936868,131,0,53.21228255921214,50.39,0,0.0
EQ1457,64.64757677580626,38.612431905698834,139.48579307016246,4.751631541148608,44.79259789791701,459.0191116180635,3225,0,55.65749112268137,60.26,0,0.0
EQ1458,69.46350694652818,34.818453763131146,93.5514984218817,3.926683370362209,43.648805805887605,487.337668155174,836,0,57.38019967006468,48.51,0,0.0
EQ1459,63.021221074111516,38.982694294598474,125.16438163234201,5.806193130087802,46.332697666662824,483.04318886569456,1948,0,53.88816969975155,57.46,0,0.0
EQ1460,94.6472513291639,39.817050128285345,81.00052007340085,2.677607497653747,57.02598524476074,604.1214571822967,3132,0,50.3237895546292,64.21,0,0.0
EQ1461,75.35263551971728,43.298249990411854,85.15523550753454,6.164131059293847,33.6037243644644,548.0137783768278,3708,0,47.746647229332375,70.89,0,0.01
EQ1462,68.00274492007415,45.450917355102234,89.70093202227699,5.881752682798684,59.39170424432326,477.2796282150749,4240,0,49.6553042163395,71.0,0,0.03
EQ1463,77.13979910734221,36.25951967689176,87.31466032830217,5.877605303687558,61.439130102961556,646.790833784953,2777,0,50.59904178966552,64.05,0,0.0
EQ1464,73.8767195030917,30.163374678870028,95.98151898762252,5.207337854752761,37.019216400571196,534.4162822399206,393,0,55.35695856801896,49.32,0,0.0
EQ1465,72.79030400466777,39.89377610361879,89.36832695917752,7.299467371296627,45.20819563722401,432.1726561280516,3296,0,47.606463614558905,69.89,0,0.0
EQ1466,81.14166700043425,41.4676876498432,87.7098761089814,6.3079901981402955,55.79680979845414,517.9559617994291,1671,0,46.45444444365185,64.07,0,0.0
EQ1467,82.57507710047305,41.24708843842521,117.37707994709992,4.089384212936451,53.565302696956024,537.485878140572,3148,0,50.54987306861509,64.77,0,0.0
EQ1468,69.69498852389472,38.36663376245478,118.35690433769747,4.11623142545353,60.19637468268591,451.8662696657056,3039,0,55.5123870869426,59.34,0,0.0
EQ1469,69.2418175935532,40.62376049831967,114.23944747562973,3.680489279878045,53.58863178483634,426.32437624357726,4362,0,55.61697196285007,64.35,0,0.0
EQ1470,72.24948302848355,47.57722404176124,107.85998433376493,5.826924999163381,67.64769526774965,506.05213630297095,368,0,47.64041547642367,57.54,0,0.0
EQ1471,51.980788352644154,41.90867084481255,101.39114598669329,3.499791618140065,51.78830600956318,474.7844760085775,1247,0,60.6427119200016,46.79,0,0.0
EQ1472,59.84808937801448,38.133157874984576,92.54453964001137,6.625088215375028,45.169670132802466,603.538952191881,3442,0,53.542133605851774,64.17,0,0.005
EQ1473,88.66874267444524,37.49901091452002,85.70263742867363,6.984459962518315,44.36558133738244,551.8809076859441,979,1,44.430852906821784,63.6,1,0.985
EQ1474,91.44967713501283,39.15073821161135,105.44493555149032,3.681475596574323,62.354685092816894,455.1457308139394,158,0,49.541850381702965,53.58,0,0.005
EQ1475,72.50963960443622,48.1836998091532,82.39554411179803,4.7216771981107195,55.29621141956916,529.8156677664012,2597,0,49.53027379878641,64.02,0,0.0
EQ1476,80.76556963055766,39.08349645236901,85.0911860623691,5.024931472043621,61.33715900725195,588.6989699907317,3991,0,50.087067585797854,69.04,0,0.0
EQ1477,78.11250154543536,39.90102827739646,117.29369884307215,6.325974740704502,61.13122499229184,402.4336887870245,316,0,47.953888744001794,57.14,0,0.0
EQ1478,101.15878423171523,37.588432145318485,128.5097356258313,7.414015063414816,34.80150147236159,428.4055231308573,4439,1,39.788961745528404,82.3,1,0.96
EQ1479,86.19574911434577,45.494916787209824,105.89942707249722,2.471761410697134,43.59917398976556,499.21819679043284,4712,1,50.999785729418065,69.84,1,0.96
EQ1480,73.72082408519233,49.79918627372338,116.59685728441966,4.522728923709976,44.793749594961795,502.4921377533524,2411,0,48.91862041753299,63.82,0,0.005
EQ1481,65.44459559399574,42.25306524715694,96.31227523834025,4.6009749566594795,46.839358115082376,496.3461746175998,833,0,54.26344530961954,52.07,0,0.0
EQ1482,58.93553679742428,40.41386451892713,79.93488720868474,2.8989952176701785,50.79644673423474,478.24559748486257,2602,0,60.3558027178615,52.18,0,0.0
EQ1483,77.03463635867223,40.18391416587117,109.18257427927875,4.272334971043907,64.99149594617185,477.17577742835863,4739,0,52.271373483962044,69.49,0,0.01
EQ1484,67.43649254715697,28.07846605607127,108.53933984905096,5.641653416525917,66.984823523839,526.898069577514,2521,0,57.254358980372565,56.12,0,0.0
EQ1485,60.77746290402326,43.725754321424084,101.07502830820366,4.581981645740664,52.07109169797003,579.3759787547422,3477,0,55.11249610874206,61.82,0,0.0
EQ1486,68.53427115757474,40.67083207997922,96.36436812842334,2.6830682470888796,52.487191386752556,466.3333089218101,473,0,57.80524932655813,46.11,0,0.0
EQ1487,64.18451996385605,42.14171025330363,114.43315867871647,9.14533662151237,47.94566275942714,670.6879541619458,211,0,45.597286666497,60.52,0,0.01
EQ1488,91.87141635072564,36.44268902958147,85.21400449858788,5.399266797806271,55.89187697238544,637.2484005018222,2640,0,47.06296588733718,66.8,0,0.015
EQ1489,83.81639756949451,38.07771560511454,88.39329131664013,5.1675411951600125,57.02520882733937,593.0478940706057,393,0,49.28891209678581,55.5,0,0.0
EQ1490,74.92027358683383,37.94487531748413,84.87840239859358,3.35311045539943,63.06475555002265,543.5738334193093,2569,0,55.63974688615734,56.95,0,0.0
EQ1491,89.79944138890026,45.108114920365196,101.27459443953741,5.391059242956913,62.98438725982553,640.559167452911,2298,0,44.23480312927002,68.4,0,0.16
EQ1492,75.77368307647619,38.10620081698453,83.68160481836112,4.753679323937758,31.978819489309487,479.6919244500414,3368,0,52.51805610238782,63.97,0,0.0
EQ1493,66.38715798671737,50.413301610548984,89.73636729227135,2.1672148809268905,53.47455052362882,441.71769116068356,267,0,55.58410219791142,47.41,0,0.0
EQ1494,90.23124077269657,42.154312095075184,89.41366656659203,3.394616839978376,68.84100030890104,463.1819558417211,3253,0,49.27966925020421,66.13,0,0.0
EQ1495,80.38910043684659,33.62158670002134,96.09087501499063,6.192389026510917,50.61885072695083,429.7940037836943,169,0,50.04985713591566,54.28,0,0.0
EQ1496,64.62753845673544,39.35726853374022,77.68938330394035,7.916026475000662,66.39241818363288,508.52609256193585,1525,0,49.036778099481964,61.68,0,0.0
EQ1497,73.09661321916391,36.74162438921792,101.308074880559,5.550748107564567,51.93548199988811,520.988132488942,2672,0,52.27287006343453,61.8,0,0.0
EQ1498,66.24381746615242,29.028087650899877,118.70955475997016,6.654624917440051,56.74923467441964,514.0587887076775,1754,0,55.20636986491421,55.62,0,0.005
EQ1499,61.172002690356635,47.99735470056895,102.03237058475143,4.766367037125185,43.63109307600851,499.129805347274,2359,0,52.91672323841506,59.7,0,0.02
EQ1500,84.26177547531641,43.51571271110002,123.11981717201981,4.870180758979096,44.00751442433485,509.32081697201306,201,0,47.57482075500687,56.39,0,0.005
EQ1501,94.0941664047013,42.666036589496564,120.00997278815387,6.636468541429197,62.254915722630145,621.5426666194923,1831,1,41.43239835993259,69.92,1,0.97
EQ1502,61.01432426180859,40.82701830149852,111.66602570871783,7.494165933769204,63.818182802006646,543.4036307347359,1461,0,50.37656353331961,59.89,0,0.0
EQ1503,80.62969236690572,33.089912156537814,101.12028763955328,6.951645040198432,55.26428906200493,564.5756157623375,432,0,48.67183734691629,57.08,0,0.0
EQ1504,68.49357430878173,37.58191430222281,100.3375058236816,3.4004553869227716,42.72475757361609,513.3552955680751,2352,0,57.61825121263081,54.12,0,0.0
EQ1505,70.12874616235304,44.208903873920065,111.4569965854489,4.899561664527131,55.43804556607215,386.9087911072346,4424,0,51.4786912726718,69.4,0,0.065
EQ1506,69.07606075761132,34.743899851087484,94.12494085743951,5.416287026714443,67.57234960674278,373.02822706713425,3360,0,54.547047778852715,62.18,0,0.0
EQ1507,66.36009230320184,27.341153418745932,71.76218872798805,4.610483054738706,72.4286647005176,645.796699314596,1222,0,59.934544832063665,47.71,0,0.0
EQ1508,75.48521627944827,38.86446996109537,107.3800608115444,5.581786315123393,51.832920676740855,462.7724407338145,2057,0,50.64507450148058,61.02,0,0.0
EQ1509,66.69049883588963,39.29121222986231,83.03397055097543,6.230865217503421,38.4013214974221,456.82740590936476,2059,0,51.81463502228134,60.19,0,0.0
EQ1510,77.70456825779839,40.677817082073545,85.56788157714423,6.50421462793271,63.40363599554779,517.1964268964074,559,0,47.40907343396563,58.76,0,0.005
EQ1511,74.49761890550863,43.64259321757268,100.00335921993683,7.528805228332285,52.240369035449994,538.5282084830949,1317,0,45.136066584653776,64.62,0,0.0
EQ1512,72.6105195313359,43.188029061156044,98.57312683669795,4.505838342912748,64.43040641561039,547.3803496134088,1030,0,51.92995583031133,55.16,0,0.0
EQ1513,65.92436337958402,41.29384902621961,78.81886590526554,2.953950252741029,57.8107222501762,624.2092973016003,410,0,57.79725087015488,46.01,0,0.0
EQ1514,69.23228669431667,45.97765694043355,102.4823734619971,5.537351891021679,46.1655589423815,605.051546786056,2989,0,49.764547433488225,65.73,0,0.0
EQ1515,82.55391225825755,32.40515109593343,114.49209491291573,7.825716546777203,55.58244360659381,443.2346742752825,1858,0,46.62033279059496,65.26,0,0.02
EQ1516,80.00917187624381,42.52290907238695,83.07487644601326,4.284536210068911,68.08338367054327,567.8114201395252,4441,0,50.419012388034254,70.2,0,0.005
EQ1517,65.22444755201448,43.13269181668471,119.08724996273139,6.03027046559558,53.50846011032756,473.1136357252441,571,0,51.11904807653062,54.9,0,0.005
EQ1518,75.99332305429226,33.802188569598805,76.59743762305084,6.043618688708964,44.651948365546225,490.37438788984565,4517,1,51.59389027845488,70.06,1,0.95
EQ1519,75.06464499109504,32.485646956588056,131.7598621655643,5.287163071016914,39.11355831403343,423.4207555834046,4336,0,53.91202157800244,66.62,0,0.0
EQ1520,58.305947188786284,36.27028936762199,93.83109354274775,5.010387081565572,47.278353131353484,381.48490023180136,3280,0,57.97932593318418,58.25,0,0.0
EQ1521,80.43360192379934,36.69229278742354,102.18425495240336,3.6148561914179114,50.89863738229018,497.7906801157398,2460,0,53.96328992505496,58.3,0,0.0
EQ1522,68.37376241054153,43.76709731751215,71.61949641271495,1.5775068913691337,63.19999135917259,433.0812658722128,1244,0,58.82601856709441,47.67,0,0.0
EQ1523,80.70598668593159,36.92730608154453,99.06795900296038,3.332223940003957,43.791507321883785,564.9469575000426,198,0,54.3528336815948,48.72,0,0.0
EQ1524,67.36740843457483,35.71825740859398,103.42723266577288,4.414543776332451,70.53751885729636,480.3245229535915,3749,0,56.67338695352505,61.13,0,0.0
EQ1525,56.95117899335481,36.94183131652721,98.70756843850758,6.646134031134061,41.62847789158808,521.6013153264911,593,0,54.84564571311455,51.47,0,0.005
EQ1526,58.72457562116837,45.59316167077106,91.5537838442144,4.845307906472937,78.31486092556837,595.7268027740802,2257,0,54.454746832395195,57.76,0,0.0
EQ1527,75.48084946661382,40.06521687188476,85.80153222208278,4.221461421622777,72.25518556754471,396.02933727525243,4679,0,52.8867355680164,68.61,0,0.015
EQ1528,77.59722501721483,39.10374487321544,116.95789929305967,3.6635218370698546,56.41166249387992,449.2767828015219,2277,0,53.75229087140966,57.84,0,0.0
EQ1529,65.95683374895592,39.449972506494746,100.46210702496926,5.98520874276422,38.52306465230408,512.6618537196094,1523,0,52.462543387186884,57.28,0,0.0
EQ1530,81.38592458777374,46.460301671632614,123.11128564775159,7.037535749645908,54.44575938017578,521.8767371076283,605,0,42.92503045572301,63.79,0,0.05
EQ1531,58.3847993773104,36.25414136698379,92.10276467807616,6.595153582801189,51.13159042013494,577.2448250890628,4405,1,54.792596474410985,66.73,1,0.96
EQ1532,74.33920201352683,46.57754145470052,93.47807959941674,5.909224549637703,42.257127769490765,560.7007190328419,460,0,47.24877371478634,58.32,0,0.005
EQ1533,62.889838002375434,41.05248149460752,112.23391366894245,2.78658088042559,57.91009627247442,506.78535380115176,253,0,59.13889424059319,43.95,0,0.0
EQ1534,68.4816389219784,39.19790309012326,75.65537556994654,4.472488635734343,46.76356870144356,521.2383269418078,632,0,54.831369815888486,50.59,0,0.0
EQ1535,75.47398671316414,52.50450248967141,81.79804959770615,7.920956343334513,47.85094152950418,523.1753123693343,2111,1,40.514090303513164,72.77,1,0.94
EQ1536,66.39586634716048,34.721802551007016,116.46227457029745,6.6829257378728375,52.963213654276444,397.1201344728371,2457,0,52.82666759970337,60.92,0,0.0
EQ1537,71.15444455770175,38.23157120216497,82.42099106165207,2.6937451726479127,49.250911712942965,489.0537165851527,2883,0,57.97354780652767,55.54,0,0.0
EQ1538,85.0629280921444,33.83784380418,72.71423477046179,4.9166142152010925,75.7815661711003,517.3931252597964,2069,0,51.1127556202825,60.19,0,0.01
EQ1539,69.23108130476851,44.76230985268084,128.02790782109636,5.544647648991559,49.642853670004506,532.0985601149574,2447,0,50.23645636951399,63.07,0,0.0
EQ1540,83.35692112065142,48.44594466825839,79.09273528188692,3.85676230546067,59.40881011394475,435.29455919550884,4536,1,47.90102118557988,72.98,1,0.835
EQ1541,63.702931453423815,48.3496139070232,102.76179097492255,1.5361939678867271,56.45522492210362,411.1841461229776,734,0,58.476887065390116,46.03,0,0.015
EQ1542,80.29804177915283,46.11974376573002,101.03627789086407,5.148236067524648,58.52750225258872,483.58271852373434,2701,0,47.16621782491285,66.98,0,0.005
EQ1543,89.41568620657901,39.01189766102017,60.28454155639365,3.818362613569341,59.29088403610932,637.7156277764045,1292,0,49.93380984647955,57.79,0,0.005
EQ1544,50.283554998727105,38.17379511255077,95.99024465248287,3.8242373913729737,63.81361486606122,442.6526741089932,4615,0,61.99694067261561,59.01,0,0.005
EQ1545,75.06464499109504,31.644151137529676,106.72619874218664,4.467979460103863,57.66446075618642,582.1749773148366,836,0,55.8869871274519,50.22,0,0.0
EQ1546,80.7707212718054,50.17936767590896,105.31464072278291,4.799486128017782,57.2489579488632,610.9317750131584,2536,0,46.098064292059235,67.28,0,0.035
EQ1547,72.96954613957007,42.344890390742336,113.55281025705253,4.9863758088564705,55.584770684681395,503.18265683632353,1308,0,51.1984283841191,57.23,0,0.0
EQ1548,78.71145873371309,37.54021547565259,94.18763027641849,3.674015151616998,53.61582147660025,452.4106445742584,2158,0,54.02244588639104,57.07,0,0.0
EQ1549,68.9601481328418,46.640284444934835,110.68756663138241,4.669685705548884,45.88202118339323,535.8973694560758,707,0,51.316470371075766,54.62,0,0.0
EQ1550,75.865897874729,35.1361774162,89.66006397879892,2.3638649443958673,54.391316225797986,513.6493204469647,3165,0,58.45802978230957,55.97,0,0.0
EQ1551,73.44322764607921,42.03311017111337,78.84298875380837,5.466558598052117,57.41267375265534,439.8627213866784,3849,0,50.22067044162666,68.61,0,0.0
EQ1552,86.67782061659807,39.13685432854582,80.5340743647815,0.9175642419931114,59.02164556572795,453.8838021539757,4426,1,56.50678359961603,62.31,1,0.89
EQ1553,77.54420843301213,43.1933856994015,78.06834317206878,4.565764879349571,56.80284772990236,531.7505896501732,2137,0,50.32785343163661,61.22,0,0.0
EQ1554,78.37602662075201,39.68213230406939,115.14378951836791,6.3787792305154305,52.67044986551466,565.3408285717983,2285,0,47.85678063111579,65.13,0,0.0
EQ1555,70.88123033877532,32.74536054444388,77.28139736412166,3.41098896908776,54.42920096804102,477.40468590792284,1096,0,58.81550874241434,47.82,0,0.0
EQ1556,70.12393775927507,40.37788186335019,104.11058260973955,6.0746453054861,49.46353515449208,495.16065045783625,2678,0,50.6623753159052,63.76,0,0.0
EQ1557,70.6744181218038,45.24432070937681,96.0111370889135,6.733599068181338,58.132239910065636,546.8046999357756,1279,0,47.232748143345454,62.0,0,0.005
EQ1558,78.94452142378297,39.85391797073007,98.46027139824052,0.9175642419931114,52.788717720858784,487.92591810782454,4802,0,58.53994790058685,61.79,0,0.015
EQ1559,70.79015519179737,43.87557560794543,120.45410942799549,4.7729556446363866,56.8056093819747,479.0471118692881,2020,0,51.66681191000985,59.53,0,0.0
EQ1560,77.89774856896413,34.77235257162973,93.4235894917709,0.9175642419931114,65.00803043382552,447.1261426190942,3331,0,60.886605916672636,53.48,0,0.0
EQ1561,95.75400798645438,39.86869603365074,109.17402342324525,4.822687331643581,47.906410903575804,445.91207636381785,1432,0,45.68094452731623,63.12,0,0.015
EQ1562,83.71124703431693,36.877447724557115,100.56345027071667,4.98924318352801,60.966953809104844,686.821793075628,2844,0,50.15716043282606,64.33,0,0.0
EQ1563,71.73976467832159,43.73490420052355,97.71971641550954,1.2761840211337425,55.33210179885373,486.2658837944643,2360,0,58.431740874026616,52.38,0,0.0
EQ1564,87.01213922163944,40.15745781130998,134.4995368657971,7.887257543119798,75.21193599580755,595.5540825058557,3598,1,42.058860022744575,76.95,1,0.985
EQ1565,70.91924626978448,43.45036838168306,78.37987381426946,5.429023711451937,52.836996715364904,617.8795336263349,3513,0,50.486031343487554,67.0,0,0.0
EQ1566,54.61875464822146,45.43855213078933,119.33697753156167,3.7264648518769468,61.95164583151066,487.14923973547883,305,0,57.986023049463924,45.85,0,0.0
EQ1567,64.91913689082595,43.458092875606944,109.84609848234959,7.198069141247777,55.15353451755977,525.7900865904338,1909,0,48.744883500013884,63.21,0,0.005
EQ1568,56.29208078974145,41.36559217146822,92.80712508052324,2.3065801690365246,41.11695491686506,507.17349374231225,999,0,61.95297855641723,43.89,0,0.0
EQ1569,71.48486515958692,35.00893870744297,124.43977776162419,3.156243449722524,49.79310904480856,387.1472354538926,847,0,58.2384780697017,47.31,0,0.0
EQ1570,75.18418379189552,39.986069446665496,72.27834831417195,1.5508167144951521,63.804711054283935,391.3618891426286,2729,0,58.348683654774845,54.01,0,0.0
EQ1571,91.76437312275283,37.334547989920836,92.17350014051392,7.701567794809001,50.67305539391727,503.4193926832991,2542,1,42.133733277587815,72.51,1,0.99
EQ1572,78.26927373764163,38.279680216478866,81.87276693596385,5.498519557208005,32.79743685160386,470.25605229739824,4532,0,50.21030667769995,71.3,0,0.015
EQ1573,72.80899471191135,38.12732924624875,106.18125197307191,5.989102684772742,54.68596983075496,632.4106236875513,1861,0,50.928164518381614,60.15,0,0.0
EQ1574,83.2940558118349,35.10037212608878,83.30403848219234,5.4515018508777136,44.0766370204899,483.43989429137673,4976,0,50.068630704258595,73.15,0,0.035
EQ1575,52.88864690992115,30.213307054330052,100.1538352717334,5.860651641716877,56.31817732596719,636.5650297947687,4474,0,60.32677982185788,61.0,0,0.01
EQ1576,77.35614558108566,36.65928475836117,97.20345376267669,5.117116570843984,70.51147081398018,466.6526022705119,2396,0,51.89520928064187,60.86,0,0.0
EQ1577,82.70865193886966,40.966897259620794,92.80969086015874,5.406382014061162,62.69457310802903,633.8540294426253,1831,0,47.98788148636846,62.72,0,0.0
EQ1578,60.214137542201584,33.259114772862546,105.82970869049966,5.161405154334426,70.36655828739978,535.4497147863142,4098,0,58.30930251952566,61.22,0,0.0
EQ1579,86.43754043206928,40.078411182358124,95.97067564092904,4.087112291646083,49.384879785555086,539.4304327039838,3059,0,49.86314881414379,65.08,0,0.01
EQ1580,78.38496407494414,49.50134212155483,83.67047735411442,4.930062852177996,53.56833666364468,464.17652302864457,1038,0,46.823848224538835,60.62,0,0.025
EQ1581,70.84712086099199,45.115282776261196,139.94428399435964,5.410391859892517,44.5556380319222,540.3842026282582,4719,0,49.878966911412896,72.45,0,0.08
EQ1582,81.32781866106285,48.21770754560265,92.69249225456284,5.165823679328196,48.15956554959905,618.4899403156876,4655,1,45.98292402478369,76.02,1,0.72
EQ1583,97.70692857804396,41.955639384663634,66.73586379771979,2.7833418383700246,45.7311516771382,489.8620754157904,2264,0,48.33898199598131,62.81,0,0.005
EQ1584,76.81866255058495,45.83754911493223,87.36851965417917,2.982519997087386,41.932770307880425,476.2422229243367,2973,0,52.65434159467685,61.49,0,0.0
EQ1585,77.48220586300336,36.38017634766106,80.99084967440905,6.624262150874587,68.65856625331341,482.7266222797938,1550,0,48.954743400285395,61.16,0,0.0
EQ1586,70.40639100459757,36.77829866489008,112.39218424060773,4.539508931174897,34.08039704973578,613.4078123504506,1303,0,55.0877453703149,53.01,0,0.0
EQ1587,66.50155630535208,26.493501824448487,104.82478989387378,5.877088020553911,68.70138904804557,559.874584490076,1972,0,57.69795633750715,53.57,0,0.005
EQ1588,83.30335816544246,45.93072737021149,105.98069202685517,3.3618201354164055,67.46058924920231,601.3375993329782,4591,0,49.91306133144986,70.9,0,0.07
EQ1589,66.43916174091133,47.70161989909943,94.44966301244133,2.790281185030205,59.99792675478998,521.9535897338989,3124,0,55.407041148026416,59.28,0,0.0
EQ1590,75.71566237219392,37.23411377326365,95.80974629414618,3.7346050812024307,43.85492731905931,502.7523549744482,2155,0,54.92244561663151,56.19,0,0.0
EQ1591,70.22342553234883,38.73024146801382,94.43603344588497,4.66615239384288,39.178248885567925,529.6760827349442,2291,0,54.108570965404056,58.03,0,0.0
EQ1592,79.78979825746391,36.230689431545194,98.78210223796795,4.002289551073382,49.515963187364356,574.9110974088778,1778,0,53.56620564799598,56.15,0,0.0
EQ1593,78.33662105286949,41.91326775738746,112.53000153047253,6.940900284658571,61.25120456339924,482.70172301884946,4482,1,45.85190601186703,76.25,1,0.985
EQ1594,85.375399442579,45.624662726516206,105.04113118758019,5.269284952306192,55.03063637440674,595.8073895349751,2637,0,45.59894517200743,68.34,0,0.065
EQ1595,69.89983601145254,31.286140130594795,107.501692444313,7.773407927842788,44.565005049052424,525.6081389946114,1765,0,50.96877728864074,60.5,0,0.0
EQ1596,72.30125064706628,42.04719265321126,107.49338362373804,5.606612231107126,66.4820478465649,331.5605303378875,4828,0,50.27752328238136,72.54,0,0.155
EQ1597,65.21236284217693,39.94663683219861,113.26663656072607,1.3811737731202838,71.84383328181538,561.8445398973636,4924,0,61.6952888682269,59.36,0,0.01
EQ1598,70.55706739923889,40.566971959833445,104.32225062310383,6.5840624096878315,52.73400835985402,410.93864907166125,4226,1,49.437966176919296,71.43,1,0.915
EQ1599,78.77300493044852,42.29497000837146,105.38272109018378,2.735672566295068,56.09336903597346,560.1420932471791,3111,0,53.978765384926724,60.54,0,0.0
EQ1600,82.56988616645351,39.058987806135896,117.83209361789736,5.345800500817009,39.91151316370504,563.1062598766716,343,0,48.91383802597556,55.78,0,0.0
EQ1601,65.77834675822375,39.482065732971094,90.02431122995333,3.837973913504233,50.856132838909645,523.0924818166845,239,0,56.797721852335975,46.74,0,0.0
EQ1602,83.6960592010566,38.930624162226806,87.16386130072739,8.21406655169628,60.104399780009935,538.0576629213685,2548,0,42.89079947139974,72.06,0,0.1
EQ1603,88.55637858804951,44.85158100894141,82.21117601219716,7.159396891145203,58.54856540257777,576.9209551490791,824,1,41.17366023771818,66.45,1,0.97
EQ1604,79.13434903223701,42.093799800637484,102.74371845430385,3.8872690374473624,49.92332150790293,465.3060628332491,1664,0,51.64763729517918,57.65,0,0.0
EQ1605,93.76795812558066,41.1029176886868,72.19401638171315,4.808963497818333,52.257564915235534,555.5400761791735,4359,1,45.81051849121441,74.72,1,0.975
EQ1606,67.26210800896428,33.64524139453859,106.93231144089516,5.366897104473826,50.52789263455448,581.4116312069925,203,0,55.629476830547624,48.43,0,0.0
EQ1607,62.55345296688583,38.10710128393423,98.36210358249171,6.295121107342416,52.21535286281615,623.2057818276935,4147,1,53.40088138167572,66.97,1,0.965
EQ1608,57.212797510957216,44.493345801695874,117.01959549731585,5.043727868487519,59.23234802518127,422.5953799758208,162,0,54.95136668905945,48.96,0,0.0
EQ1609,89.96044311489183,40.18848286561961,89.92124034302515,3.4626576509286995,35.32462914630877,528.5961245491437,2162,0,50.01115861742721,61.04,0,0.005
EQ1610,81.54365656354058,43.297657347945695,96.9502257187374,3.9236620411999206,54.25650485192078,432.6957560656975,3969,0,50.3705160093597,68.19,0,0.0
EQ1611,74.44415329089544,48.83255900163817,116.83304999940053,4.993277305434813,58.49975535625689,429.72545876089515,3665,0,48.147175801206465,69.82,0,0.03
EQ1612,77.7996862631982,45.19303034604408,120.74703470167228,6.8516854681470365,49.295153143589225,525.1319440684186,2326,0,44.87951104632884,68.6,0,0.0
EQ1613,63.74510952701623,40.46579168849871,89.7977145137227,5.641756790804066,50.20666956035119,505.4219070357297,1646,0,53.40663688488752,56.67,0,0.0
EQ1614,99.45751979616827,37.44505414902137,102.7267184888074,3.839877610077476,50.496055591845504,580.1501034965389,4922,1,47.50496718138603,74.73,1,0.975
EQ1615,75.06464499109504,27.23225201972051,104.41628466526072,5.972559166564685,50.2095002646284,475.76764852840535,4172,0,54.64258736165392,65.49,0,0.025
EQ1616,76.09394794604893,39.15807538763574,105.60480108431723,4.41952274168276,55.05883777850374,490.61639946620926,4933,0,52.66953997776551,69.92,0,0.005
EQ1617,82.25766623898691,38.369937520915755,96.06136511026567,6.335612007780262,56.29002758013784,514.8052983636729,3746,0,47.30350110437709,71.49,0,0.01
EQ1618,79.81009231736714,41.951830971976875,119.22075097185453,8.790515627492908,33.994856837662006,439.6719803994481,1890,0,41.6952086610133,70.96,0,0.06
EQ1619,77.23884024279131,39.23047386512656,71.65444774567682,4.461760443584676,61.52880371472288,449.38511084888484,229,0,52.21263749394263,51.59,0,0.0
EQ1620,67.09525544554688,38.398074702816025,93.68304647798374,6.202407739589557,52.10001115653041,578.1269066040787,3115,0,52.10737800603041,64.09,0,0.0
EQ1621,79.71468357135996,31.1030053474639,106.7189609915942,3.8819100019434054,74.32963175468534,461.5731471103224,1026,0,55.88057278571964,50.68,0,0.0
EQ1622,93.82024496475034,35.30016085424967,106.85837217924015,4.831604349213054,43.083514611012916,582.773359651478,2080,0,48.07065347044892,63.25,0,0.005
EQ1623,88.45420046154977,42.383255204002786,120.29138545922144,5.044343430308152,46.32685491245668,542.5118806467806,1825,0,46.42175091931764,64.11,0,0.01
EQ1624,90.93186626639397,48.57953815566347,117.9733808980193,4.709474509933429,52.97091021416739,391.67282821577453,1919,1,43.86967583794956,66.97,1,0.86
EQ1625,69.88784323568815,39.51237308127188,95.71687562039165,8.694520533162535,59.132254496860355,537.1265084286451,4644,1,45.83965673045972,77.74,1,0.965
EQ1626,65.1039517974142,41.63905536787062,119.49806865295906,4.540110387982426,35.492326726284986,536.573587616589,2307,0,54.73297153766264,57.46,0,0.0
EQ1627,73.74213079900352,44.76239078476403,89.28937384333818,5.880277308177302,46.70899947883893,529.60500259579,3388,0,48.21184983003872,69.03,0,0.005
EQ1628,75.55724912288694,35.94553031899875,113.96331074187756,2.1048696960148514,60.913201605738436,490.06862915318925,4883,0,58.74487374350471,62.44,0,0.0
EQ1629,85.94191518470949,41.834070216427214,127.1578371763149,5.6479948450544155,45.51876053567457,434.19527812257036,2995,0,46.18780766790743,69.31,0,0.01
EQ1630,58.07535370285181,36.297549468339206,118.22416160282454,6.71308188852837,68.70026376376228,594.2348936278834,1856,0,54.63221032475204,56.75,0,0.0
EQ1631,90.29550319460614,44.32412219245506,101.58655575286186,4.208603986131424,50.461164011509275,492.8894287894015,2637,0,46.7644921923733,66.63,0,0.0
EQ1632,73.4199210142101,40.757015239758665,95.02331842341816,1.2346667884393807,46.00626798658104,438.16156877652423,2427,0,59.20188402295475,51.8,0,0.0
EQ1633,70.7311893005258,41.4922590699072,77.0711305561107,4.942022346759012,61.1024425778952,532.0228080261605,2228,0,52.299694888361344,59.77,0,0.0
